File,WordFreq,Fit type,R,Rmin,Rmax,dprime,dmin,dmax,AUROC
../data/Hc2Si80G6Y7wOn4wfWlK_responses.xlsx,AllFreq,Conf,0.150376439,4.07E-05,0.316202639,0.315194596,8.14E-05,0.769050524,0.650048155
../data/Hc2Si80G6Y7wOn4wfWlK_responses.xlsx,LoFreq,Conf,0.299127924,4.07E-05,0.406116109,0,3.13E-05,0.751970408,0.649522817
../data/Hc2Si80G6Y7wOn4wfWlK_responses.xlsx,HiFreq,Conf,0,4.07E-05,0.255487896,0.531986857,8.14E-05,0.796711273,0.646511068
../data/HdfMS9EbaT0oCN8jVDpf_responses.xlsx,AllFreq,Conf,0,4.07E-05,0.178358605,0.30819468,0.014706848,0.507008083,0.58619677
../data/HdfMS9EbaT0oCN8jVDpf_responses.xlsx,LoFreq,Conf,0,4.07E-05,0.403738123,0.4847477,8.15E-05,0.73071164,0.634027871
../data/HdfMS9EbaT0oCN8jVDpf_responses.xlsx,HiFreq,Conf,0,4.07E-05,0.134195702,0.121811665,8.15E-05,0.365622546,0.534279097
../data/Hf6UMFxJGslMe6bsjoTw_responses.xlsx,AllFreq,Conf,0.074082193,4.07E-05,0.231382734,0.568689772,0.189759572,0.879110927,0.681570914
../data/Hf6UMFxJGslMe6bsjoTw_responses.xlsx,LoFreq,Conf,0.095091115,4.07E-05,0.342406832,0.787877588,0.2515899,1.160979323,0.738574283
../data/Hf6UMFxJGslMe6bsjoTw_responses.xlsx,HiFreq,Conf,0.03583451,4.07E-05,0.204565436,0.389063693,8.14E-05,0.705643105,0.622346077
../data/HkNSMmUGVIv5Qcb1Gqdh_responses.xlsx,AllFreq,Conf,0.049911752,4.07E-05,0.16224651,0,3.13E-05,0.238445869,0.524922624
../data/HkNSMmUGVIv5Qcb1Gqdh_responses.xlsx,LoFreq,Conf,0,6.60E-05,0.108663013,0,3.13E-05,0.200227617,0.499968329
../data/HkNSMmUGVIv5Qcb1Gqdh_responses.xlsx,HiFreq,Conf,0.129219354,4.07E-05,0.288142179,0,3.13E-05,0.380565606,0.564573913
../data/HnBEWYoFfT65KVT6eDLJ_responses.xlsx,AllFreq,Conf,0.269551026,4.07E-05,0.788970288,1.005787058,8.14E-05,1.457084183,0.825566076
../data/HnBEWYoFfT65KVT6eDLJ_responses.xlsx,LoFreq,Conf,0,4.07E-05,0.646822684,0.879144902,8.14E-05,1.154168758,0.732728622
../data/HnBEWYoFfT65KVT6eDLJ_responses.xlsx,HiFreq,Conf,0.900751622,4.07E-05,0.954159123,0,8.15E-05,2.093122427,0.950315612
../data/HVwPP1S1hKGJdqPluo0O_responses.xlsx,AllFreq,Conf,0.529250389,0.146290765,0.662185139,0.788737828,0.016262364,1.573249143,0.864022016
../data/HVwPP1S1hKGJdqPluo0O_responses.xlsx,LoFreq,Conf,0.164695853,4.07E-05,0.74195822,2.060360897,0.674975393,2.51820427,0.937889832
../data/HVwPP1S1hKGJdqPluo0O_responses.xlsx,HiFreq,Conf,0.463199203,0.159057145,0.590808461,0.338096324,3.13E-05,1.186742021,0.782242638
../data/hVySt3NLTToapmeTMJ2p_responses.xlsx,AllFreq,Conf,0.274809088,0.176264782,0.382351745,0.246912308,8.14E-05,0.546810886,0.687602472
../data/hVySt3NLTToapmeTMJ2p_responses.xlsx,LoFreq,Conf,0.3531986,0.205542855,0.510098041,0.31965927,8.14E-05,0.734340852,0.734364144
../data/hVySt3NLTToapmeTMJ2p_responses.xlsx,HiFreq,Conf,0.199647737,0.088191805,0.336913786,0.180879005,8.15E-05,0.535908718,0.640500261
../data/I7gecEebgxjdrDaut4rP_responses.xlsx,AllFreq,Conf,0,4.07E-05,0.305136278,0.806689461,0.379972175,1.048496807,0.715640892
../data/I7gecEebgxjdrDaut4rP_responses.xlsx,LoFreq,Conf,0.119621174,4.07E-05,0.471178806,0.586506707,8.14E-05,0.996999897,0.701293776
../data/I7gecEebgxjdrDaut4rP_responses.xlsx,HiFreq,Conf,0,4.07E-05,0.301458602,0.906027617,0.476217196,1.220032062,0.738932791
../data/i8xMsFSpby0LMGrbDVDv_responses.xlsx,AllFreq,Conf,0.249513724,4.07E-05,0.426460416,0.196324862,8.14E-05,0.720173173,0.666134413
../data/i8xMsFSpby0LMGrbDVDv_responses.xlsx,LoFreq,Conf,0.145298063,4.07E-05,0.3951583,0.255418625,3.13E-05,0.697458152,0.633842499
../data/i8xMsFSpby0LMGrbDVDv_responses.xlsx,HiFreq,Conf,0.351511709,4.07E-05,0.523319855,0.123604106,3.13E-05,0.85216521,0.69828903
../data/idqM1Q6aXIRxAV7HNbHu_responses.xlsx,AllFreq,Conf,0,4.08E-05,0.228925395,0.170902844,3.13E-05,0.387366135,0.548048425
../data/idqM1Q6aXIRxAV7HNbHu_responses.xlsx,LoFreq,Conf,0,4.07E-05,0.232774988,0.077425248,3.13E-05,0.340398176,0.521793079
../data/idqM1Q6aXIRxAV7HNbHu_responses.xlsx,HiFreq,Conf,0,4.07E-05,0.309711285,0.26577598,8.14E-05,0.53619424,0.574479951
../data/IIQVnTuxcpwDGQRnOwYu_responses.xlsx,AllFreq,Conf,0,5.98E-05,0.106660189,0.084049065,3.13E-05,0.285740863,0.523658058
../data/IIQVnTuxcpwDGQRnOwYu_responses.xlsx,LoFreq,Conf,0,6.60E-05,0.01997674,0,3.13E-05,0.05075816,0.499968329
../data/IIQVnTuxcpwDGQRnOwYu_responses.xlsx,HiFreq,Conf,0,4.07E-05,0.336517103,0.717587066,0.21777889,0.972401093,0.693930962
../data/IpiW8E0lAQjdUEsYIBet_responses.xlsx,AllFreq,Conf,0.135380677,4.08E-05,0.361432517,0.689538441,0.221654612,1.073145104,0.729309886
../data/IpiW8E0lAQjdUEsYIBet_responses.xlsx,LoFreq,Conf,0.394925248,4.07E-05,0.669803055,0.826362855,8.15E-05,1.550371887,0.830712076
../data/IpiW8E0lAQjdUEsYIBet_responses.xlsx,HiFreq,Conf,0,4.07E-05,0.156216245,0.454095787,0.096115427,0.739594159,0.625849831
../data/ISy44fPvT2NCYbwC0kpd_responses.xlsx,AllFreq,Conf,0.121751753,4.07E-05,0.356855367,0.220973487,8.15E-05,0.552016476,0.61534731
../data/ISy44fPvT2NCYbwC0kpd_responses.xlsx,LoFreq,Conf,0.185979557,4.07E-05,0.463036491,0.259848983,3.13E-05,0.711371576,0.652267309
../data/ISy44fPvT2NCYbwC0kpd_responses.xlsx,HiFreq,Conf,0.026931448,4.07E-05,0.321378699,0.226749659,3.13E-05,0.493678267,0.575390944
../data/iTL1V7fP1YGqcPCy2Cjj_responses.xlsx,AllFreq,Conf,0.269500364,4.07E-05,0.486318685,0.393793162,8.15E-05,0.934362066,0.714787513
../data/iTL1V7fP1YGqcPCy2Cjj_responses.xlsx,LoFreq,Conf,0.247253922,4.08E-05,0.520341438,0.447731676,8.15E-05,1.006526422,0.717053622
../data/iTL1V7fP1YGqcPCy2Cjj_responses.xlsx,HiFreq,Conf,0.310412318,4.07E-05,0.521436092,0.298662317,8.14E-05,0.969183113,0.712811605
../data/J15rciYeG5vTkfRd8hEg_responses.xlsx,AllFreq,Conf,0.264368201,4.07E-05,0.376128647,1.727035243,1.364927482,2.228485174,0.917485748
../data/J15rciYeG5vTkfRd8hEg_responses.xlsx,LoFreq,Conf,0.299924907,4.07E-05,0.465305657,1.822207015,1.32070991,2.429305826,0.929837125
../data/J15rciYeG5vTkfRd8hEg_responses.xlsx,HiFreq,Conf,0.231958205,4.07E-05,0.38653139,1.686088464,1.215804859,2.27939939,0.909662345
../data/J6W3sdGwDw0cCjCus81Q_responses.xlsx,AllFreq,Conf,0.16275829,4.07E-05,0.293676625,0.320461843,8.15E-05,0.876531245,0.656359375
../data/J6W3sdGwDw0cCjCus81Q_responses.xlsx,LoFreq,Conf,0.074505593,4.07E-05,0.374732631,1.045987357,0.199738233,1.496450463,0.787101072
../data/J6W3sdGwDw0cCjCus81Q_responses.xlsx,HiFreq,Conf,0.09886321,4.07E-05,0.197896852,0,3.13E-05,0.504772453,0.549396803
../data/J7tB6OM47t3uPHFHCmL8_responses.xlsx,AllFreq,Conf,0.190872404,4.07E-05,0.397585066,0.365680385,8.15E-05,0.791456256,0.67791189
../data/J7tB6OM47t3uPHFHCmL8_responses.xlsx,LoFreq,Conf,0.180965344,4.07E-05,0.314636419,0.024363389,8.14E-05,0.523305889,0.596072657
../data/J7tB6OM47t3uPHFHCmL8_responses.xlsx,HiFreq,Conf,0.015144223,4.07E-05,0.474477132,0.94690547,0.200582533,1.225159298,0.752031111
../data/jC2lAXdlwhC53JyjuUgb_responses.xlsx,AllFreq,Conf,0,4.10E-05,0.410256227,0.453095771,8.14E-05,0.653875678,0.625582037
../data/jC2lAXdlwhC53JyjuUgb_responses.xlsx,LoFreq,Conf,0,4.07E-05,0.573231344,0.918127648,0.164108063,1.197745624,0.741700694
../data/jC2lAXdlwhC53JyjuUgb_responses.xlsx,HiFreq,Conf,0,4.07E-05,0.237808023,0.090422318,3.13E-05,0.328801057,0.525451993
../data/jdvoNWV5vugxHRn058yL_responses.xlsx,AllFreq,Conf,0,4.42E-05,0.192633133,0.830866602,0.398625456,1.217894755,0.721401025
../data/jdvoNWV5vugxHRn058yL_responses.xlsx,LoFreq,Conf,0,4.07E-05,0.254091986,0.658660107,0.093059955,1.103780886,0.679179309
../data/jdvoNWV5vugxHRn058yL_responses.xlsx,HiFreq,Conf,0,4.07E-05,0.259570053,0.977548583,0.410299967,1.486726394,0.755066846
../data/JGeR1PaQq7n97hdGCmcw_responses.xlsx,AllFreq,Conf,0.769703194,0.703805905,0.81477736,0,3.12E-05,0.847442368,0.884795548
../data/JGeR1PaQq7n97hdGCmcw_responses.xlsx,LoFreq,Conf,0.693441805,0.593899535,0.763244634,0,3.11E-05,0.924964789,0.846667269
../data/JGeR1PaQq7n97hdGCmcw_responses.xlsx,HiFreq,Conf,0.845064307,0.711796584,0.897226349,0.04690111,3.11E-05,1.591083244,0.924522469
../data/JHR9mUFs9W1AFVWYIv9I_responses.xlsx,AllFreq,Conf,0.441110495,4.07E-05,0.540809265,0,8.16E-05,0.744127597,0.720509606
../data/JHR9mUFs9W1AFVWYIv9I_responses.xlsx,LoFreq,Conf,0.101600413,4.07E-05,0.25623043,0,3.13E-05,0.342918184,0.550765317
../data/JHR9mUFs9W1AFVWYIv9I_responses.xlsx,HiFreq,Conf,0,4.07E-05,0.860362243,1.380392856,8.14E-05,1.689840278,0.835022045
../data/ji68n8xaRYeYS8N5639V_responses.xlsx,AllFreq,Conf,0.370586661,0.060414585,0.495311999,2.544476093,2.099908653,3.01631018,0.974157697
../data/ji68n8xaRYeYS8N5639V_responses.xlsx,LoFreq,Conf,0.373103696,4.07E-05,0.552314559,2.945182047,2.339723079,3.59798853,0.982565652
../data/ji68n8xaRYeYS8N5639V_responses.xlsx,HiFreq,Conf,0.384650498,4.58E-05,0.571280802,2.587273562,1.901667494,3.261355377,0.975883638
../data/JiPQnvvWW2O2wYJJaKRQ_responses.xlsx,AllFreq,Conf,0.256902442,4.07E-05,0.364066217,1.181110828,0.850964302,1.661904399,0.849708994
../data/JiPQnvvWW2O2wYJJaKRQ_responses.xlsx,LoFreq,Conf,0.355552357,4.07E-05,0.52194798,1.47943688,0.991781952,2.062056141,0.904224126
../data/JiPQnvvWW2O2wYJJaKRQ_responses.xlsx,HiFreq,Conf,0.157727008,4.07E-05,0.287969124,0.962335378,0.552386841,1.45573915,0.790812872
../data/jpM9AjnXgLDiX6b60T2w_responses.xlsx,AllFreq,Conf,0,4.58E-05,0.064596998,0,3.13E-05,0.164169608,0.499968329
../data/jpM9AjnXgLDiX6b60T2w_responses.xlsx,LoFreq,Conf,0.001900611,6.60E-05,0.087393708,0,3.13E-05,0.228046462,0.500918574
../data/jpM9AjnXgLDiX6b60T2w_responses.xlsx,HiFreq,Conf,0,6.60E-05,0.083678323,0,3.13E-05,0.194699489,0.499968329
../data/jqgLnSiFfSU1Md6QiKPJ_responses.xlsx,AllFreq,Conf,0.256205344,4.07E-05,0.513966569,0.431454919,3.13E-05,0.929299418,0.717165577
../data/jqgLnSiFfSU1Md6QiKPJ_responses.xlsx,LoFreq,Conf,0.559768265,4.07E-05,0.664559548,0.004067354,3.13E-05,1.112823831,0.780339723
../data/jqgLnSiFfSU1Md6QiKPJ_responses.xlsx,HiFreq,Conf,0,4.07E-05,0.395969086,0.563601672,8.14E-05,0.802306197,0.654778628
../data/JQkSpcsKC7CeH18kYyay_responses.xlsx,AllFreq,Conf,0,4.64E-05,0.145711434,0,3.13E-05,0.129245193,0.499968329
../data/JQkSpcsKC7CeH18kYyay_responses.xlsx,LoFreq,Conf,0.033390577,4.07E-05,0.284756445,0,3.13E-05,0.263163643,0.51666256
../data/JQkSpcsKC7CeH18kYyay_responses.xlsx,HiFreq,Conf,0,4.07E-05,0.132099774,0,3.13E-05,0.123359698,0.499968329
../data/JsyeiwqKnYvPM0erhPNF_responses.xlsx,AllFreq,Conf,0.120971808,4.07E-05,0.235760125,0.426407977,0.103913639,0.776001523,0.664563654
../data/JsyeiwqKnYvPM0erhPNF_responses.xlsx,LoFreq,Conf,0.081840362,4.07E-05,0.408011838,1.522428005,0.982568143,1.935810906,0.87007916
../data/JsyeiwqKnYvPM0erhPNF_responses.xlsx,HiFreq,Conf,0,6.60E-05,0.035556534,0,3.13E-05,0.151545641,0.499968329
../data/jVpT9eD1iMvIYte41wko_responses.xlsx,AllFreq,Conf,0.23970018,0.056741432,0.349502557,1.25248168,0.856038159,1.631020936,0.85676372
../data/jVpT9eD1iMvIYte41wko_responses.xlsx,LoFreq,Conf,0.358417517,0.187994486,0.48193617,0.864622392,0.292850149,1.431138407,0.826286933
../data/jVpT9eD1iMvIYte41wko_responses.xlsx,HiFreq,Conf,0.175364091,4.07E-05,0.312714299,1.593734427,1.083947234,2.206388754,0.892213266
../data/kAgW6YobUNksacMYsdj3_responses.xlsx,AllFreq,Conf,0,6.60E-05,0.029305643,0.001033105,3.13E-05,0.229048989,0.500259693
../data/kAgW6YobUNksacMYsdj3_responses.xlsx,LoFreq,Conf,0,6.60E-05,0.042642593,0,3.13E-05,0.151024247,0.499968329
../data/kAgW6YobUNksacMYsdj3_responses.xlsx,HiFreq,Conf,0,6.60E-05,0.062177228,0.191980386,8.91E-05,0.470019937,0.553943482
../data/KIxlkCmxckPiXHDa3pIO_responses.xlsx,AllFreq,Conf,0.145139232,4.07E-05,0.543857007,1.006405807,0.038842698,1.365036107,0.796012284
../data/KIxlkCmxckPiXHDa3pIO_responses.xlsx,LoFreq,Conf,0.077226845,4.07E-05,0.535370428,0.939807637,8.16E-05,1.270299869,0.766172594
../data/KIxlkCmxckPiXHDa3pIO_responses.xlsx,HiFreq,Conf,0.134346483,4.08E-05,0.663210449,1.18160252,8.15E-05,1.562333949,0.825060585
../data/KkuDuCGVPLaXx9ep2SBb_responses.xlsx,AllFreq,Conf,0.087115237,4.07E-05,0.33460824,1.021314657,0.475326132,1.367076768,0.785145365
../data/KkuDuCGVPLaXx9ep2SBb_responses.xlsx,LoFreq,Conf,0.068768337,4.07E-05,0.350890444,0.823966502,0.063847075,1.204739801,0.739022586
../data/KkuDuCGVPLaXx9ep2SBb_responses.xlsx,HiFreq,Conf,0,4.08E-05,0.426807865,1.367424095,0.57061136,1.657621002,0.832750577
../data/knCBd3H4TSeifkFaWrTY_responses.xlsx,AllFreq,Conf,0,4.07E-05,0.258709221,0.525731624,0.063089942,0.848107985,0.644866834
../data/knCBd3H4TSeifkFaWrTY_responses.xlsx,LoFreq,Conf,0.008803703,4.07E-05,0.300590904,0.271860764,8.14E-05,0.653406786,0.579895684
../data/knCBd3H4TSeifkFaWrTY_responses.xlsx,HiFreq,Conf,0,4.07E-05,0.311906548,0.851306697,0.293499465,1.320085348,0.726225633
../data/KOVJkLP3kOf5IoQXDEvS_responses.xlsx,AllFreq,Conf,0.241531723,4.20E-05,0.353088761,0,3.13E-05,0.501079633,0.62072654
../data/KOVJkLP3kOf5IoQXDEvS_responses.xlsx,LoFreq,Conf,0,4.07E-05,0.088809432,0,3.13E-05,0.137928017,0.499968329
../data/KOVJkLP3kOf5IoQXDEvS_responses.xlsx,HiFreq,Conf,0.575870679,4.07E-05,0.690313713,0,8.16E-05,1.033602907,0.78788543
../data/ksBIYPmUgTx7IHw2L42b_responses.xlsx,AllFreq,Conf,0.028396201,4.09E-05,0.228892835,0.406227675,8.15E-05,0.651722935,0.623952753
../data/ksBIYPmUgTx7IHw2L42b_responses.xlsx,LoFreq,Conf,0,6.60E-05,0.050917598,0,3.13E-05,0.117523681,0.499968329
../data/ksBIYPmUgTx7IHw2L42b_responses.xlsx,HiFreq,Conf,0,4.09E-05,0.286033505,1.232879369,0.837479228,1.530411076,0.807977301
../data/Kw0SUVJir3TAHFcAT2Hj_responses.xlsx,AllFreq,Conf,0.027352712,4.07E-05,0.106287673,0,3.13E-05,0.222088515,0.513643818
../data/Kw0SUVJir3TAHFcAT2Hj_responses.xlsx,LoFreq,Conf,0.034070006,4.07E-05,0.143267048,0,3.13E-05,0.239537286,0.517002252
../data/Kw0SUVJir3TAHFcAT2Hj_responses.xlsx,HiFreq,Conf,0.019002151,6.60E-05,0.129033614,0,3.13E-05,0.337838137,0.509468802
../data/kwVFXc1lansrVDxnLrpM_responses.xlsx,AllFreq,Conf,0.204655519,0.03927608,0.323522414,0.349382353,8.14E-05,0.704827575,0.679857564
../data/kwVFXc1lansrVDxnLrpM_responses.xlsx,LoFreq,Conf,0.299274216,0.1183946,0.435816253,0.132107267,8.14E-05,0.61241637,0.675664029
../data/kwVFXc1lansrVDxnLrpM_responses.xlsx,HiFreq,Conf,0.113862791,4.07E-05,0.275590721,0.5252358,0.098365903,0.936753712,0.685175956
../data/kXNQROJhC1R7gboXrYqX_responses.xlsx,AllFreq,Conf,0.043728283,5.40E-05,0.146229201,0,3.13E-05,0.337688825,0.521831085
../data/kXNQROJhC1R7gboXrYqX_responses.xlsx,LoFreq,Conf,0,4.07E-05,0.226802159,0.257118004,3.13E-05,0.560455838,0.572079935
../data/kXNQROJhC1R7gboXrYqX_responses.xlsx,HiFreq,Conf,0,4.58E-05,0.114870726,0,3.13E-05,0.242031529,0.499968329
../data/L0jF2eOhrbfrWTMaXV42_responses.xlsx,AllFreq,Conf,0.152384475,0.077901898,0.242282512,0.086619777,8.14E-05,0.382074757,0.596848756
../data/L0jF2eOhrbfrWTMaXV42_responses.xlsx,LoFreq,Conf,0.270312525,0.143281639,0.394979449,0.067167177,3.13E-05,0.502228846,0.648932922
../data/L0jF2eOhrbfrWTMaXV42_responses.xlsx,HiFreq,Conf,0.03253616,4.07E-05,0.129652936,0.104132191,3.13E-05,0.41724034,0.544621573
../data/l1sAFjTFsXxreN8fuWmC_responses.xlsx,AllFreq,Conf,0.337712441,0.003034376,0.473631309,0.667868631,0.131222575,1.278352217,0.789020158
../data/l1sAFjTFsXxreN8fuWmC_responses.xlsx,LoFreq,Conf,0.563819182,0.297481858,0.692706247,0.394600962,8.14E-05,1.221733826,0.829761093
../data/l1sAFjTFsXxreN8fuWmC_responses.xlsx,HiFreq,Conf,0.113860199,4.07E-05,0.305914734,0.79446017,0.236137936,1.253835744,0.74539843
../data/L3m2QDgEviIOiyDlMBlw_responses.xlsx,AllFreq,Conf,0,4.08E-05,0.063680858,0,3.13E-05,0.082825498,0.499968329
../data/L3m2QDgEviIOiyDlMBlw_responses.xlsx,LoFreq,Conf,0,4.07E-05,0.123608164,0,3.13E-05,0.181491755,0.499968329
../data/L3m2QDgEviIOiyDlMBlw_responses.xlsx,HiFreq,Conf,0,6.60E-05,0.063597775,0,3.13E-05,0.081777208,0.499968329
../data/laipF08K1smwwNWX7HAR_responses.xlsx,AllFreq,Conf,0.063674527,4.07E-05,0.144587115,0,3.13E-05,0.172910099,0.531803576
../data/laipF08K1smwwNWX7HAR_responses.xlsx,LoFreq,Conf,0.087686726,4.07E-05,0.194317099,0,3.13E-05,0.167572305,0.543808915
../data/laipF08K1smwwNWX7HAR_responses.xlsx,HiFreq,Conf,0.031988256,4.08E-05,0.135267136,0,3.13E-05,0.290864907,0.515961444
../data/lAWHxHdOh5t5EReWhhIK_responses.xlsx,AllFreq,Conf,0.701787641,4.09E-05,0.779398279,0,3.13E-05,1.140912192,0.850839923
../data/lAWHxHdOh5t5EReWhhIK_responses.xlsx,LoFreq,Conf,0.808928473,4.07E-05,0.889064842,0,3.13E-05,1.540566348,0.904406945
../data/lAWHxHdOh5t5EReWhhIK_responses.xlsx,HiFreq,Conf,0.594918923,4.07E-05,0.715513298,0,8.14E-05,0.989911595,0.797408949
../data/LC0dpdwnoYC6qYtYHxRf_responses.xlsx,AllFreq,Conf,0.014311505,4.07E-05,0.375383995,0.965344838,0.472447122,1.242186248,0.75589384
../data/LC0dpdwnoYC6qYtYHxRf_responses.xlsx,LoFreq,Conf,0.522744538,4.07E-05,0.745479333,0.430908911,8.15E-05,1.196482996,0.818417259
../data/LC0dpdwnoYC6qYtYHxRf_responses.xlsx,HiFreq,Conf,0,4.07E-05,0.173669483,0.861065291,0.52613709,1.201520594,0.728514208
../data/ldmenIg6FI6nHtIABVX2_responses.xlsx,AllFreq,Conf,0.591652284,0.439369322,0.659940431,0,3.11E-05,0.501892383,0.795775733
../data/ldmenIg6FI6nHtIABVX2_responses.xlsx,LoFreq,Conf,0.469865518,0.20997955,0.571279069,0,3.13E-05,0.621907954,0.734886207
../data/ldmenIg6FI6nHtIABVX2_responses.xlsx,HiFreq,Conf,0.712578811,0.453144924,0.791986312,0,3.12E-05,0.895352817,0.856235166
../data/LdMglVQUlKnD7IQ2WVWN_responses.xlsx,AllFreq,Conf,0.875214114,4.07E-05,0.912732584,0.060781192,3.14E-05,2.331312812,0.939685621
../data/LdMglVQUlKnD7IQ2WVWN_responses.xlsx,LoFreq,Conf,0.804360375,4.11E-05,0.864859718,0,8.14E-05,2.081511549,0.902123041
../data/LdMglVQUlKnD7IQ2WVWN_responses.xlsx,HiFreq,Conf,0.861703202,4.07E-05,0.977985072,1.520753611,8.17E-05,3.129882772,0.979885342
../data/lEuMxRSPGNaGP8nJQSUb_responses.xlsx,AllFreq,Conf,0.185714644,4.08E-05,0.287284494,0.621968273,0.005315211,1.239865069,0.731137788
../data/lEuMxRSPGNaGP8nJQSUb_responses.xlsx,LoFreq,Conf,0.343182781,4.07E-05,0.507143594,0.853352141,8.14E-05,1.696897995,0.820433753
../data/lEuMxRSPGNaGP8nJQSUb_responses.xlsx,HiFreq,Conf,0.028527045,4.07E-05,0.119848253,0.438549363,8.14E-05,0.874774909,0.632469595
../data/Lfv781sNINjgb0uteeJ7_responses.xlsx,AllFreq,Conf,0.24196851,4.07E-05,0.57803115,0.249149244,8.14E-05,0.802368201,0.673929478
../data/Lfv781sNINjgb0uteeJ7_responses.xlsx,LoFreq,Conf,0,4.07E-05,0.57869641,0.629788845,8.14E-05,1.103219014,0.671844306
../data/Lfv781sNINjgb0uteeJ7_responses.xlsx,HiFreq,Conf,0.37510361,4.07E-05,0.625580532,0,3.13E-05,0.691552375,0.687508254
../data/LHFRv8DYg6uae28Y35IV_responses.xlsx,AllFreq,Conf,0,6.60E-05,0.05592719,0,3.13E-05,0.18283478,0.499968329
../data/LHFRv8DYg6uae28Y35IV_responses.xlsx,LoFreq,Conf,0,6.60E-05,0.083819421,0.030301101,3.13E-05,0.305366419,0.508513367
../data/LHFRv8DYg6uae28Y35IV_responses.xlsx,HiFreq,Conf,0,6.60E-05,0.084253628,0,3.13E-05,0.180718524,0.499968329
../data/LpRUIM5W47XGwsYIpo2D_responses.xlsx,AllFreq,Conf,0.152268867,4.07E-05,0.311540222,0.122127759,3.13E-05,0.496882481,0.605259229
../data/LpRUIM5W47XGwsYIpo2D_responses.xlsx,LoFreq,Conf,0.178476292,4.08E-05,0.402597793,0.196888257,8.14E-05,0.650096595,0.634668046
../data/LpRUIM5W47XGwsYIpo2D_responses.xlsx,HiFreq,Conf,0.121402923,4.07E-05,0.292177166,0.060260029,3.13E-05,0.456640766,0.57559291
../data/lPSoUXYbB2b4vvTq4Kl2_responses.xlsx,AllFreq,Conf,0.074873795,4.08E-05,0.435470321,0.705322908,0.185846722,1.024201533,0.71401987
../data/lPSoUXYbB2b4vvTq4Kl2_responses.xlsx,LoFreq,Conf,0.199085386,4.07E-05,0.683798703,0.979999665,0.106551141,1.512778568,0.804219156
../data/lPSoUXYbB2b4vvTq4Kl2_responses.xlsx,HiFreq,Conf,0,4.07E-05,0.325528199,0.485936859,0.005965361,0.790359745,0.634343938
../data/lrPKptTVamKcCH2mt4sy_responses.xlsx,AllFreq,Conf,0.218394519,4.07E-05,0.474792036,0.340149455,8.14E-05,0.771138377,0.683411428
../data/lrPKptTVamKcCH2mt4sy_responses.xlsx,LoFreq,Conf,0.547126334,4.07E-05,0.778139804,0.449810912,3.13E-05,1.317358186,0.829987104
../data/lrPKptTVamKcCH2mt4sy_responses.xlsx,HiFreq,Conf,0,4.07E-05,0.235222982,0.17495811,3.13E-05,0.415969473,0.549183492
../data/lUiecQkBGlMyLCPQbM08_responses.xlsx,AllFreq,Conf,0,4.10E-05,0.374479693,1.090422669,0.554647249,1.300090163,0.779384574
../data/lUiecQkBGlMyLCPQbM08_responses.xlsx,LoFreq,Conf,0,4.07E-05,0.703162796,2.016281072,1.108736374,2.35955185,0.921639848
../data/lUiecQkBGlMyLCPQbM08_responses.xlsx,HiFreq,Conf,0,4.07E-05,0.174198708,0.48237125,0.124601161,0.728539681,0.633395959
../data/LuPPIbWPrkjYRwjYtL79_responses.xlsx,AllFreq,Conf,0.361889785,4.07E-05,0.61487958,0.782643254,8.14E-05,1.439913975,0.814798148
../data/LuPPIbWPrkjYRwjYtL79_responses.xlsx,LoFreq,Conf,0.463326818,4.07E-05,0.760948338,0.982553584,8.15E-05,1.797481381,0.869039833
../data/LuPPIbWPrkjYRwjYtL79_responses.xlsx,HiFreq,Conf,0.240225322,4.08E-05,0.537253624,0.67807448,8.14E-05,1.246509305,0.759934448
../data/lVRFOBOKmNW4aTgx2BNV_responses.xlsx,AllFreq,Conf,0.922821361,0.88949456,0.949093839,0,3.13E-05,0.703436454,0.961349782
../data/lVRFOBOKmNW4aTgx2BNV_responses.xlsx,LoFreq,Conf,0.935656228,0.88968601,0.967254185,0,3.13E-05,1.024642007,0.96776681
../data/lVRFOBOKmNW4aTgx2BNV_responses.xlsx,HiFreq,Conf,0.909734609,0.857631684,0.948168458,0,3.13E-05,1.123457994,0.954806821
../data/m7YvwM8CxDuIMiIhSOpk_responses.xlsx,AllFreq,Conf,0.331017019,4.07E-05,0.496594591,0.996067585,0.538977862,1.551082741,0.838800702
../data/m7YvwM8CxDuIMiIhSOpk_responses.xlsx,LoFreq,Conf,0.444806034,4.07E-05,0.667196945,1.18656731,0.439942119,1.947641521,0.888228247
../data/m7YvwM8CxDuIMiIhSOpk_responses.xlsx,HiFreq,Conf,0.20932197,4.07E-05,0.414714493,0.878183061,0.347891725,1.390117157,0.788458158
../data/maXKXLHAqxIu87hL4fYg_responses.xlsx,AllFreq,Conf,0.080911643,5.45E-05,0.217749322,0,3.13E-05,0.277775473,0.540421588
../data/maXKXLHAqxIu87hL4fYg_responses.xlsx,LoFreq,Conf,0.410749795,4.08E-05,0.61944956,0.158385165,3.13E-05,0.871058506,0.731594036
../data/maXKXLHAqxIu87hL4fYg_responses.xlsx,HiFreq,Conf,0,6.60E-05,0.043989301,0,3.13E-05,0.06282367,0.499968329
../data/mBpBmK7YXDj64rA2rgcX_responses.xlsx,AllFreq,Conf,0,4.58E-05,0.111945388,3.00679219,2.636691112,3.406869541,0.976984045
