"R","Rmin","Rmax","dprime","dmin","dmax","AUROC","File","Task Condition","Fit type"
0,4.63987249258685e-05,0.145711433594508,0,3.13384721580352e-05,0.129245192810673,0.499968328757859,"../data/JQkSpcsKC7CeH18kYyay_responses.xlsx","Sheet1","Conf"
0.120971807575996,4.07057562600486e-05,0.235760124892073,0.426407976958538,0.103913639097133,0.776001523315545,0.664563653517689,"../data/JsyeiwqKnYvPM0erhPNF_responses.xlsx","Sheet1","Conf"
0.239700179707608,0.0567414322697551,0.349502557376139,1.25248167988709,0.856038159309276,1.63102093625397,0.856763720483059,"../data/jVpT9eD1iMvIYte41wko_responses.xlsx","Sheet1","Conf"
0,6.60408543905442e-05,0.0293056432022708,0.001033105384294,3.13384721580352e-05,0.229048988515789,0.500259693163116,"../data/kAgW6YobUNksacMYsdj3_responses.xlsx","Sheet1","Conf"
0.145139232213368,4.07129660634256e-05,0.54385700690415,1.0064058072364,0.0388426976586276,1.36503610653439,0.796012283641176,"../data/KIxlkCmxckPiXHDa3pIO_responses.xlsx","Sheet1","Conf"
0.0871152367484723,4.07064080019762e-05,0.334608239814503,1.02131465653691,0.475326131622683,1.3670767676237,0.785145365488006,"../data/KkuDuCGVPLaXx9ep2SBb_responses.xlsx","Sheet1","Conf"
0,4.07142622915566e-05,0.258709221214072,0.525731623580863,0.0630899417169306,0.8481079848867,0.644866833626111,"../data/knCBd3H4TSeifkFaWrTY_responses.xlsx","Sheet1","Conf"
0.241531722530772,4.19676923216677e-05,0.353088761110717,0,3.13384721580352e-05,0.501079633416306,0.620726540414125,"../data/KOVJkLP3kOf5IoQXDEvS_responses.xlsx","Sheet1","Conf"
0.0283962012641854,4.08741805004294e-05,0.228892835015341,0.406227675134338,8.14892999511092e-05,0.651722935096407,0.623952752805508,"../data/ksBIYPmUgTx7IHw2L42b_responses.xlsx","Sheet1","Conf"
0.0273527116535099,4.06966718047328e-05,0.10628767342575,0,3.13384721580352e-05,0.222088514611261,0.513643818290802,"../data/Kw0SUVJir3TAHFcAT2Hj_responses.xlsx","Sheet1","Conf"
0.204655518951283,0.0392760799760748,0.323522413954524,0.349382352843912,8.14143990384504e-05,0.704827574863871,0.679857563801306,"../data/kwVFXc1lansrVDxnLrpM_responses.xlsx","Sheet1","Conf"
0.0437282827758701,5.40259251525603e-05,0.146229200518433,0,3.13384721580352e-05,0.337688824871781,0.521831085216945,"../data/kXNQROJhC1R7gboXrYqX_responses.xlsx","Sheet1","Conf"
0.152384475097774,0.0779018984420484,0.242282511996656,0.0866197769354609,8.14413763190316e-05,0.382074757043305,0.596848755842529,"../data/L0jF2eOhrbfrWTMaXV42_responses.xlsx","Sheet1","Conf"
0.337712441129807,0.00303437627615352,0.473631308680924,0.667868630834892,0.131222574595751,1.27835221741874,0.789020157565574,"../data/l1sAFjTFsXxreN8fuWmC_responses.xlsx","Sheet1","Conf"
0,4.07879355024155e-05,0.0636808584418983,0,3.13384721580352e-05,0.082825498128576,0.499968328757859,"../data/L3m2QDgEviIOiyDlMBlw_responses.xlsx","Sheet1","Conf"
0.0636745272312841,4.07014968451277e-05,0.144587114702375,0,3.13384721580352e-05,0.172910099251657,0.531803575722279,"../data/laipF08K1smwwNWX7HAR_responses.xlsx","Sheet1","Conf"
0.701787640648888,4.09118729989134e-05,0.779398278972556,0,3.13384721580352e-05,1.14091219187804,0.850839922596606,"../data/lAWHxHdOh5t5EReWhhIK_responses.xlsx","Sheet1","Conf"
0.014311504549562,4.07351409238001e-05,0.375383995287827,0.965344837984648,0.472447121942643,1.24218624784476,0.755893839992041,"../data/LC0dpdwnoYC6qYtYHxRf_responses.xlsx","Sheet1","Conf"
0.591652284407638,0.439369322203236,0.659940430971685,0,3.11463827654687e-05,0.50189238253767,0.795775732599395,"../data/ldmenIg6FI6nHtIABVX2_responses.xlsx","Sheet1","Conf"
0.875214113672288,4.07181007648908e-05,0.912732583668975,0.060781192291565,3.14329798368538e-05,2.33131281196991,0.939685621131503,"../data/LdMglVQUlKnD7IQ2WVWN_responses.xlsx","Sheet1","Conf"
0.185714643969252,4.07641897286727e-05,0.287284494180029,0.621968272809147,0.00531521114571257,1.23986506918104,0.731137787500757,"../data/lEuMxRSPGNaGP8nJQSUb_responses.xlsx","Sheet1","Conf"
0.241968509762256,4.06934996898094e-05,0.578031150371728,0.249149243729972,8.14200813206354e-05,0.802368200715014,0.673929478073205,"../data/Lfv781sNINjgb0uteeJ7_responses.xlsx","Sheet1","Conf"
0,6.60408543905442e-05,0.0559271895735575,0,3.13384721580352e-05,0.182834779681354,0.499968328757859,"../data/LHFRv8DYg6uae28Y35IV_responses.xlsx","Sheet1","Conf"
0.152268867347664,4.06943223973965e-05,0.311540222379559,0.122127759202341,3.13384721580352e-05,0.496882481005195,0.60525922893703,"../data/LpRUIM5W47XGwsYIpo2D_responses.xlsx","Sheet1","Conf"
0.0748737952277056,4.0819416304065e-05,0.435470320825955,0.705322908169955,0.185846722150478,1.02420153269636,0.714019870267748,"../data/lPSoUXYbB2b4vvTq4Kl2_responses.xlsx","Sheet1","Conf"
0.218394518958814,4.07376740762856e-05,0.474792036271036,0.340149454905098,8.14330773330955e-05,0.771138377436075,0.683411427661667,"../data/lrPKptTVamKcCH2mt4sy_responses.xlsx","Sheet1","Conf"
0,4.10412436579555e-05,0.374479693468915,1.09042266902736,0.554647248587036,1.30009016310229,0.779384574144615,"../data/lUiecQkBGlMyLCPQbM08_responses.xlsx","Sheet1","Conf"
0.361889784934097,4.07121748579439e-05,0.614879579966065,0.78264325356725,8.14354826940096e-05,1.4399139753321,0.814798147716829,"../data/LuPPIbWPrkjYRwjYtL79_responses.xlsx","Sheet1","Conf"
0.922821360619712,0.889494560296779,0.949093838683365,0,3.13384721580352e-05,0.703436454166207,0.961349782169691,"../data/lVRFOBOKmNW4aTgx2BNV_responses.xlsx","Sheet1","Conf"
0.331017018636321,4.06918978941582e-05,0.49659459135771,0.996067584525517,0.53897786197445,1.55108274144003,0.838800701900709,"../data/m7YvwM8CxDuIMiIhSOpk_responses.xlsx","Sheet1","Conf"
0.0809116429444563,5.44852235321813e-05,0.21774932153801,0,3.13384721580352e-05,0.277775473449197,0.540421587658329,"../data/maXKXLHAqxIu87hL4fYg_responses.xlsx","Sheet1","Conf"
0,4.57619301749737e-05,0.111945387845596,3.00679218992744,2.63669111229619,3.4068695408606,0.976984045310019,"../data/mBpBmK7YXDj64rA2rgcX_responses.xlsx","Sheet1","Conf"
0.0727637208366529,4.07119437815862e-05,0.272651013746404,0.609093317977932,0.1847132970896,0.912749280874645,0.690799654841157,"../data/mhhYow4EvKjDM4uCyJNh_responses.xlsx","Sheet1","Conf"
0.054295787073651,4.06984029519708e-05,0.439959953379509,0.992183089534063,0.407938660787428,1.26730406535012,0.771410650188955,"../data/MpcHswNRe4jGp7tg30Oh_responses.xlsx","Sheet1","Conf"
0.209535306294549,4.07027069808238e-05,0.387489625130504,0.839932689572991,0.416383077302955,1.29077161874982,0.781435930278349,"../data/MQHuFL3RIHuYShLfw6Tq_responses.xlsx","Sheet1","Conf"
0.107883681734392,4.0716343393447e-05,0.189005022199713,0,3.13384721580352e-05,0.351004670752728,0.553906752815237,"../data/N06fnsCJU5tILhxvKGnB_responses.xlsx","Sheet1","Conf"
0,4.93756523356011e-05,0.0932643656968404,0.00752938238842959,3.13384721580352e-05,0.240226229475619,0.502091810526053,"../data/n1VrivqSpDx8uSkXsFhB_responses.xlsx","Sheet1","Conf"
0,6.60408543905442e-05,0.0153713026923911,0,3.13384721580352e-05,0.0568204848908433,0.499968328757859,"../data/N4QNxBuOE1UQSrldTWO6_responses.xlsx","Sheet1","Conf"
0.0750899976820505,4.0702767302251e-05,0.228406673826572,0.838228514027332,0.416677296951459,1.19380216519564,0.743919438830289,"../data/Nb0lkuUSIll2q8a8N860_responses.xlsx","Sheet1","Conf"
0,4.07883536870348e-05,0.314023070503943,0.207824638182521,3.13384721580352e-05,0.412387303417235,0.558367036277104,"../data/ndr0HQCuhou3eUsP26Nl_responses.xlsx","Sheet1","Conf"
0.263635690774771,4.08018487332147e-05,0.567643239766024,0.806521342013551,0.0863849735364424,1.2837122167774,0.790534578876304,"../data/nFxE0RRpNflColeXjnka_responses.xlsx","Sheet1","Conf"
0.083039243438497,4.07234979926442e-05,0.249976558078149,0,3.13384721580352e-05,0.266061617585135,0.541485320522042,"../data/NgbvXVAp9PLAcra4xUDR_responses.xlsx","Sheet1","Conf"
0.494506736012601,4.06937945241235e-05,0.549468571780628,0,8.14925075065247e-05,1.94466290629297,0.747206035122417,"../data/Ngs2Jw9TrpxIqspW3EKg_responses.xlsx","Sheet1","Conf"
0.0812137233140492,0.00206037845038785,0.141419272947321,0.331021069005468,8.16071104671492e-05,0.755862474243313,0.625561295761145,"../data/nhuEHcJYNRACSLLqGY8v_responses.xlsx","Sheet1","Conf"
0.209397391424196,4.07612774150407e-05,0.426070506167297,0.296019823548856,8.14175859143895e-05,0.75703387190414,0.670177439999406,"../data/nkDhsoFTuRHSc7bd9MhC_responses.xlsx","Sheet1","Conf"
0,4.07066515840948e-05,0.188314877830518,0.335860132208163,8.13814622195315e-05,0.640272396890569,0.593797725398417,"../data/nKlCkq5OWso2pujfxJLD_responses.xlsx","Sheet1","Conf"
0.213456078558728,4.06918286639328e-05,0.539253557450181,0.636834546712502,0.0723121697835679,1.0316000962256,0.743277614024919,"../data/npSxykaJcxUwWf147xfI_responses.xlsx","Sheet1","Conf"
0.56386225466763,0.430069999739075,0.656498438294509,0.763582729450872,0.134373819336882,1.28095194237268,0.871352973157173,"../data/nt0l5qvfaeXG8gGXjhkj_responses.xlsx","Sheet1","Conf"
0,6.60408543905442e-05,0.0768718414017737,0,3.13384721580352e-05,0.21725752253254,0.499968328757859,"../data/NUQAq7JV6tCChSvLs3vh_responses.xlsx","Sheet1","Conf"
0.343692740341562,4.07357221492579e-05,0.48384202189898,0,3.13384721580352e-05,0.487036605004828,0.671803813753286,"../data/nv7mSUnQr47tb5FtkRLR_responses.xlsx","Sheet1","Conf"
